DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benz[a]anthracene,,Extractable,0.7,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benz[a]anthracene,,Extractable,0.7,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[a]pyrene,,Extractable,0.46,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[a]pyrene,,Extractable,0.46,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.7,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.7,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[e]pyrene,,Extractable,0.36,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[e]pyrene,,Extractable,0.36,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[ghi]perylene,,Extractable,0.24,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[ghi]perylene,,Extractable,0.24,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[k]fluoranthene,,Extractable,0.19,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[k]fluoranthene,,Extractable,0.19,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluoranthene,,Extractable,2,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluoranthene,,Extractable,2,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluorene,,Extractable,0.4,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluorene,,Extractable,0.4,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.23,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.23,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Moisture content,,,39,%,Actual,,,,,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Moisture content,,,39,%,Actual,,,,,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Naphthalene,,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Naphthalene,,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Phenanthrene,,Extractable,1.3,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Phenanthrene,,Extractable,1.3,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Pyrene,,Extractable,1.4,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Pyrene,,Extractable,1.4,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-21,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthene,,Extractable,0.03,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthene,,Extractable,0.03,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthylene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthylene,,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Anthracene,,Extractable,0.09,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Anthracene,,Extractable,0.09,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benz[a]anthracene,,Extractable,0.17,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benz[a]anthracene,,Extractable,0.17,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[a]pyrene,,Extractable,0.16,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[a]pyrene,,Extractable,0.16,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.17,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.17,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[e]pyrene,,Extractable,0.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[e]pyrene,,Extractable,0.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[ghi]perylene,,Extractable,0.09,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[ghi]perylene,,Extractable,0.09,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[k]fluoranthene,,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[k]fluoranthene,,Extractable,0.07,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.02,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluoranthene,,Extractable,0.36,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluoranthene,,Extractable,0.36,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluorene,,Extractable,0.05,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Fluorene,,Extractable,0.05,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.09,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.09,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Moisture content,,,20,%,Actual,,,,,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Moisture content,,,20,%,Actual,,,,,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Naphthalene,,Extractable,0.06,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Naphthalene,,Extractable,0.06,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Phenanthrene,,Extractable,0.31,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Phenanthrene,,Extractable,0.31,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Pyrene,,Extractable,0.32,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,DFT,Digby Ferry Terminal,45.253016,-66.062025,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Pyrene,,Extractable,0.32,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Acenaphthylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benz[a]anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benz[a]anthracene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[a]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[a]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[e]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[e]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[ghi]perylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[ghi]perylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2021-03-20,,,RPC,
ACAP Saint John: Sediment PAHs,HCM,Hazen Creek Mouth,45.260928,-66.01508,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2021-03-11,,,,,,,Benzo[k]fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2021-03-20,,,RPC,
